ID,제품,대분류,중분류,소분류,브랜드,쇼핑몰,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24
SAMPLE_00169,B002-00053-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00053,S001-00004,20,0,16,6,4,2,12,0,24,18,18,22,2,38,6,0,10,4,0,0,0,0,0,4,8,0,12,0,0,0,0,0,4,0,0,0,4,0,4,6,0,4,0,2,0,10,0,10,8,16,0,4,30,0,6,2,4,4,6,0,0,0,0,0,0,0,0,16,20,24,20,42,36,44,14,16,8,12,2,2,14,4,22,38,6,0,0,0,0,12,0,0,0,0,0,4,0,0,6,0,0,0,12,12,0,12,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,16,16,18,18,18,18,4,0,6,2,0,0,0,16,0,0,16,16,0,6,16,0,6,0,0,32,0,0,6,0,16,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,6,0,4,0,8,0,4,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,4,6,0,6,0,0,0,0,0,4,0,0,0,8,6,2,0,0,0,16,0,2,0,0,10,2,0,0,0,2,2,10,2,2,6,2,2,2,2,2,2,0,18,0,6,12,0,2,0,16,2,0,0,2,0,0,8,0,0,4,0,2,2,0,0,12,0,6,2,0,2,0,0,6,32,0,8,2,16,4,84,2,4,4,20,14,12,6,12,14,18,12,4,6,10,0,0,0,6,0,0,2,0,18,32,8,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,6,6,12,0,0,0,0,0,0,0,0,0,6,6,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00170,B002-00053-00002,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00053,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,2,12,12,12,6,14,10,14,6,20,24,24,6,6,2,10,14,0,14,10,4,4,4,18,18,24,20,10,10,22,22,26,18,20,22,22,16,24,26,30,28,12,12,16,18,10,12,10,10,8,8,0,2,0,8,12,12,12,8,16,8,32,32,8,8,8,16,16,8,0,0,0,8,16,16,16,16,72,96,96,40,48,32,52,66,50,54,56,26,18,32,44,36,28,28,28,28,24,24,38,24,40,38,34,28,34,38,28,20,26,34,26,16,32,46,38,24,32,24,14,4,18,26,34,24,24,40,24,16,60,66,54,38,16,40,32,52,60,36,24,32,28,52,60,66,50,44,32,74,62,66,58,80,72,52,32,30,40,60,46,54,42,42,68,56,22,22,24,24,48,58,26,26,26,40,24,36,38,62,50,50,52,20,16,24,40,48,48,24,24,16,18,34,34,32,10,18,10,24,16,48,18,26,56,62,104,80,50,26,28,28,18,32,32,32,16,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,2,0,0,0,2,2,2,0,2,2,26,12,24,24,16,8,16,24,32,16,8,0,8,8,8,0,8,8,8,8,16,16,8,0,8,16,24,16,24,32,32,16,16,24,24,24,32,16,16,16,24,32,32,48,48,32,8,8,16,16,32,32,16,16,8,8,8,8,8,8,16,16,16,16,8,16,16,8,8,8,8,16,16,16,16,16,16,18,18,18,18,8,16,16,24,24,24,8,8,10,18,24,16,16,16,24,16,16,8,0,0,8,8,16,24,24,16,16,16,24,16,20,12,12,8,8,12,12,12,16,16,0,8,8,8,8,0,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00171,B002-00054-00001,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-00054,S001-00004,0,0,0,2,12,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,34,20,20,10,0,12,54,22,0,48,36,8,0,38,0,6,62,20,0,0,30,30,0,32,32,14,0,22,6,50,4,4,60,0,0,12,0,30,20,10,0,0,0,10,0,0,0,0,0,0,40,0,2,2,20,120,86,0,50,0,0,0,0,0,80,0,0,0,0,42,10,0,0,0,0,0,0,0,80,0,0,20,0,10,0,0,72,10,0,2,4,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,142,0,0,0,0,0,0,20,0,0,36,0,0,20,0,140,0,0,0,20,0,46,24,20,0,0,0,0,0,0,32,0,0,4,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,10,0,0,0,0,0,42,20,0,0,0,0,14,10,0,0,20,0,0,0,16,0,10,0,0,50,0,136,58,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00172,B002-00055-00001,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00055,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,28,26,14,2,18,18,12,2,2,2,0,2,12,10,18,8,8,8,24,26,24,10,12,4,6,8,14,14,16,10,8,2,10,10,18,16,14,22,16,18,12,24,20,20,12,12,6,2,8,24,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00173,B002-00055-00002,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00055,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,16,4,0,0,0,2,2,102,102,102,2,0,22,18,18,4,4,2,4,4,4,14,16,16,8,20,22,14,2,0,4,36,42,46,14,8,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,14,18,18,4,0,0,0,0,0,0,0,0,0,16,10,2,2,2,2,2,6,6,2,0,0,0,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00174,B002-00056-00001,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-00056,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,4,4,2,2,4,6,6,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,4,4,4,4,4,2,2,4,6,6,4,6,2,2,2,2,0,2,2,4,4,6,4,2,2,4,4,6,10,8,6,0,0,0,0,0,2,4,6,4,4,2,0,6,8,12,8,6,4,2,2,4,2,4,4,4,2,6,8,8,4,2,2,4,4,4,2,0,2,4,6,8,4,4,2,2,6,6,10,10,8,6,6,8,8,8,8,2,2,0,0,2,8,10,10,8,6,10,8,10,12,12,10,2,4,8,10,8,6,4,4,8,4,4,0,4,8,6,10,8,12,12,12,8,2,0,2,4,4,6,6,4,2,2,4,4,6,2,2,2,2,2,4,8,8,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,4,2,0,4,4,6,2,6,6,8,8,4,2,4,4,6,6,6,10,14,14,8,8,6,6,6,6,4,8,10,14,8,4,2,6,6,8,6,6,6,6,2,8,8,8,0,6,8,8,8,6,6,4,2,2,0,0,2,4,2,2,2,0,0,2,4,4,0,0,0,2,4,4,4,2,2,2,0,2,4,4,2,2,2,4,2,0,0,0,0,0,2,2,4,8,8,6,2,0,0,4,4,4,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00175,B002-00057-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00057,S001-00004,0,0,6,6,6,10,4,22,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,6,0,12,2,6,0,0,0,18,18,2,8,0,12,12,12,12,24,16,6,18,30,12,6,0,0,0,18,6,0,6,0,0,12,0,12,0,0,0,18,12,0,12,0,0,6,0,0,18,6,16,12,12,16,0,6,6,24,34,0,6,12,12,6,0,42,24,0,12,0,12,6,0,0,0,18,0,30,12,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,10,4,0,0,0,0,4,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00176,B002-00059-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00059,S001-00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,28,28,24,32,20,18,8,14,10,20,22,18,10,8,14,14,18,14,16,12,22,22,26,22,20,18,22,18,24,22,12,12,10,10,26,34,36,38,60,56,32,0,4,4,4,0,0,0,0,0,0,0,0,0,0,38,74,28,64,20,36,34,34,28,12,38,50,36,22,58,44,40,34,34,18,22,28,38,44,56,38,34,42,46,50,40,46,52,60,80,64,50,44,74,80,82,72,70,82,118,60,54,82,64,70,72,98,124,126,130,100,82,68,50,64,42,36,44,52,72,104,102,24,46,68,64,70,78,34,76,78,90,112,114,102,18,34,26,36,30,32,34,36,32,38,20,30,42,30,24,26,30,14,20,36,30,26,18,20,0,6,12,42,50,66,48,48,22,28,28,30,28,20,24,32,38,60,34,24,44,34,34,62,24,30,2,24,32,30,54,30,26,6,18,24,22,34,24,42,38,24,26,28,16,22,28,30,42,34,38,44,16,8,32,30,20,10,26,8,26,26,18,8,8,8,22,6,22,18,20,16,14,14,14,34,24,20,14,18,20,20,26,0,6,16,8,16,40,18,32,24,16,26,34,32,18,16,16,18,8,22,10,14,10,34,32,34,34,38,50,16,34,36,50,40,38,40,40,48,60,20,44,40,6,34,16,28,16,64,42,66,52,64,52,48,68,80,82,60,58,44,66,66,76,54,52,78,112,138,114,76,34,42,48,72,76,92,100,80,88,78,18,44,44,62,80,96,108,104,138,130,174,108,96,92,88,90,106,106,134,124,100,132,138,144,64,54,54,52,70,56,44,78,108,108,118,80,74,64,72,72,74,66,80,72,72,60,54,52,146,42,154,100,102,90,80,120,128,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,56,22,78,30,32,34,0,15,28,46,86,22,21,21,25,8,32,21,23,10,29,16,29,31,15,28
SAMPLE_00177,B002-00059-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00059,S001-00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,16,16,24,40,32,16,16,32,32,16,0,32,16,16,16,16,0,16,16,32,112,64,32,0,112,32,32,32,96,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,2,0,0,2,0,0,4,2,6,6,2,0,0,8,0,0,6,2,2,0,8,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,0,0,32,16,0,16,0,0,16,16,16,16,16,16,0,0,32,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,10,34,2,12,24,34,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,48,8,0,0,2,0,0,0,0,0,0,32,0,4,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_00178,B002-00059-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00059,S001-00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,6,6,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,210,210,212,212,212,224,224,224,178,402,130,306,450,450,338,242,308,316,160,216,348,176,152,276,198,208,220,272,240,290,288,202,108,56,144,0,0,4,64,0,0,8,0,28,0,0,0,0,0,0,0,4,6,0,16,16,82,68,22,4,52,20,14,42,4,14,30,38,0,2,58,40,14,28,56,34,34,174,58,10,10,0,0,0,0,0,0,16,272,48,50,84,116,100,148,36,36,40,36,32,64,70,16,16,16,64,144,48,80,64,80,64,80,112,80,0,0,0,0,16,240,256,384,480,144,128,272,16,78,50,32,22,36,78,22,10,82,24,16,18,34,20,44,14,0,0,0,0,0,0,0,0,0,0,16,0,32,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,16,2,100,14,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,32,0,32,0,0,0,4,4,2,38,14,6,0,0,84,54,16,16,64,176,0,6,0,0,64,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
